1451626,12/01/2018,42,VILLA EL SALVADOR,1,CASA,0,P9500,BT5,0021,-12.23388468,-76.93937975,RVS,INF101,Pedro  Miotta,18/01/2017,12/01/2018,15/01/2018,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,33,29,29,32,30,30,31,30,33,29,29,33,30,29,29,33,29,32,29,30,32,30,30,31,98.1,104.5,110.1,111.2,96.3,101.7,103.8,101.2,109.5,102,97.6,115.9,100.6,0.1,0,0,0,0,0,0,0,0,0,0
1021086,15/01/2018,09,CHORRILLOS,1,CASA,0,P9500,BT5,0021,-12.18196798,-77.00154717,RVS,INF101,Chorrillos,23/09/2017,15/01/2018,16/01/2018,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,33,29,29,30,32,30,29,32,31,31,29,31,32,29,29,33,29,30,31,30,30,32,30,30,1281.2,981.2,1037.9,981.4,1059.3,982.6,929.7,1060.1,954,1026.3,1022.9,1052.7,1149.6,1163.5,1172.3,1090.8,967.2,916,947.3,881,957.7,500.6,277.2,254.9
4035120,15/01/2018,102,SAN VICENTE DE CAÑETE,1,CASA,0,P9500,BT5,0021,-13.10364414,-76.38676919,RVS,INF101,Cañete,12/06/2017,15/01/2018,16/01/2018,7,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,31,29,30,32,30,29,32,31,29,32,29,33,29,29,29,33,30,29,32,30,32,30,29,33,46,52,52,37,38.7,34.7,40.6,35.9,33.1,48.3,49.9,64.7,87.7,213.8,94.6,45.6,28.2,18.7,14.1,11.2,19.7,16.4,17.3,21.7
402261,15/01/2018,29,SAN JUAN DE MIRAFLORES,1,CASA,0,P9500,BT5,0021,-12.15690340,-76.95897711,RVS,INF101,San Juan,19/09/2017,15/01/2018,16/01/2018,4,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,33,29,29,32,30,32,29,30,33,29,33,29,30,29,31,31,29,32,29,30,32,30,32,29,215.7,178.5,162.5,174.3,172.6,210.4,211.3,206.2,236.2,208.9,221.7,177.7,199.3,191.7,216.6,226.7,225.1,271.6,240.3,229.7,210.3,48.2,51.9,48.8
4024427,15/01/2018,102,SAN VICENTE DE CAÑETE,1,CASA,0,P9500,BT5,0021,-13.13479485,-76.34702932,RVS,INF101,Cañete,30/11/2017,15/01/2018,16/01/2018,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,31,29,30,32,30,29,32,31,29,32,29,33,29,29,29,33,30,29,32,30,32,30,29,33,131,138,130,237,174.1,160.4,109.3,0.1,0,0,0,0,0,0,0,0,49.3,156.2,134.2,132.6,110.9,121.6,92.7,0
1251924,15/01/2018,33,SANTIAGO DE SURCO,1,CASA,0,P9500,BT5,0021,-12.11033336,-76.97708747,RVS,INF101,Chacarilla,15/01/2017,15/01/2018,16/01/2018,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,29,32,30,32,29,30,33,29,30,31,31,29,31,29,31,32,29,30,32,30,32,29,31,936.3,1044.9,1174,898.2,770.2,578.9,567.7,655.2,666.4,711.6,352.5,362.7,467.1,520.4,508.8,422.9,368.4,284.2,301.6,300.1,290.9,307.7,305.7,365.5
1239048,15/01/2018,12,LA MOLINA,1,CASA,0,P9500,BT5,0021,-12.11139884,-76.93716301,RVS,INF101,Santa Anita,15/01/2017,15/01/2018,16/01/2018,12,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,31,29,31,30,30,32,29,30,33,29,33,29,30,31,29,31,31,30,29,32,30,30,32,29,504,428,458,523,440,451,429,487,564,393,399,337,302,345,303,317,282,290,264,321,294,312,303,301
1782890,15/01/2018,29,SAN JUAN DE MIRAFLORES,38,CENTRO DE SALUD,7,N8520,BT5,0021,-12.14952194,-76.97094701,RVS,INF101,San Juan,13/11/2017,15/01/2018,16/01/2018,2,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,29,32,30,32,29,30,33,29,30,32,30,29,31,29,31,32,29,30,32,30,32,30,30,274.9,251,370.9,422.2,631,524.9,427.2,595.6,546.9,394.4,372.1,331.5,280.7,282.6,299.2,300.8,358.2,309.8,328.5,613.5,842,654,377,461
1243930,16/01/2018,42,VILLA EL SALVADOR,1,CASA,0,P9500,BT5,0021,-12.24689244,-76.92039376,RVS,INF101,Pedro  Miotta,28/03/2017,16/01/2018,17/01/2018,10,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,29,29,33,28,30,32,28,31,33,29,33,29,30,31,29,30,32,30,29,32,30,30,32,30,104,137,134.3,125.6,116,96.6,114.9,161.7,163,126.8,148.1,136.2,162.6,167.2,136.6,71.5,61.4,69.7,58.5,49,43.2,40.8,5,0.3
229373,16/01/2018,13,LA VICTORIA,23,RESTAURANT,1,H5520,BT5,0021,-12.06861030,-77.01660785,RVS,INF101,La República,25/10/2017,16/01/2018,17/01/2018,3,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,31,29,31,30,30,32,29,30,33,29,33,29,30,31,29,31,31,30,29,32,30,30,32,29,804.3,930.3,889.7,894.5,804.5,775.9,615.1,686.8,787.4,713.1,559.5,400.1,369.1,461.4,415.8,436.7,416.8,355.4,283.8,335.2,334,332.4,514.5,377.6
